gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,layer,path
metro21.38,SkorowidzOrtofomapy2021.1014745,,,,,,,,,,,,,N-34-50-C-a-4-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014745.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014745_N-34-50-C-a-4-3.tif,,SkorowidzOrtofomapy2021.1014745.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,909,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.39,SkorowidzOrtofomapy2021.1014845,,,,,,,,,,,,,N-34-50-A-c-1-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014845.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014845_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2021.1014845.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,971,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.40,SkorowidzOrtofomapy2021.1014819,,,,,,,,,,,,,N-34-49-D-d-4-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014819.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014819_N-34-49-D-d-4-3.tif,,SkorowidzOrtofomapy2021.1014819.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1013,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.41,SkorowidzOrtofomapy2021.1014743,,,,,,,,,,,,,N-34-50-C-a-3-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014743.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014743_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2021.1014743.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1055,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.42,SkorowidzOrtofomapy2021.1014796,,,,,,,,,,,,,N-34-50-D-c-3-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014796.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014796_N-34-50-D-c-3-3.tif,,SkorowidzOrtofomapy2021.1014796.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1009,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.43,SkorowidzOrtofomapy2021.1014753,,,,,,,,,,,,,N-34-50-C-c-2-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014753.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014753_N-34-50-C-c-2-2.tif,,SkorowidzOrtofomapy2021.1014753.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,937,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.44,SkorowidzOrtofomapy2021.1014809,,,,,,,,,,,,,N-34-62-A-a-2-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014809.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014809_N-34-62-A-a-2-1.tif,,SkorowidzOrtofomapy2021.1014809.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,977,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.45,SkorowidzOrtofomapy2021.1014861,,,,,,,,,,,,,N-34-62-B-b-1-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014861.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014861_N-34-62-B-b-1-1.tif,,SkorowidzOrtofomapy2021.1014861.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1066,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.46,SkorowidzOrtofomapy2021.1014762,,,,,,,,,,,,,N-34-50-C-c-4-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014762.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014762_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2021.1014762.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1014,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.47,SkorowidzOrtofomapy2021.1014742,,,,,,,,,,,,,N-34-50-C-a-3-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014742.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014742_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2021.1014742.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1107,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.48,SkorowidzOrtofomapy2021.1014748,,,,,,,,,,,,,N-34-50-C-c-1-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014748.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014748_N-34-50-C-c-1-1.tif,,SkorowidzOrtofomapy2021.1014748.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1079,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.49,SkorowidzOrtofomapy2021.1014766,,,,,,,,,,,,,N-34-50-C-d-1-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014766.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014766_N-34-50-C-d-1-3.tif,,SkorowidzOrtofomapy2021.1014766.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,920,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.50,SkorowidzOrtofomapy2021.1014773,,,,,,,,,,,,,N-34-50-C-d-3-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014773.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014773_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2021.1014773.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,812,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.51,SkorowidzOrtofomapy2021.1014770,,,,,,,,,,,,,N-34-50-C-d-2-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014770.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014770_N-34-50-C-d-2-3.tif,,SkorowidzOrtofomapy2021.1014770.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,811,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.52,SkorowidzOrtofomapy2021.1014871,,,,,,,,,,,,,N-34-61-B-b-2-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014871.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014871_N-34-61-B-b-2-2.tif,,SkorowidzOrtofomapy2021.1014871.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1025,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.53,SkorowidzOrtofomapy2021.1014802,,,,,,,,,,,,,N-34-49-D-d-2-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014802.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014802_N-34-49-D-d-2-1.tif,,SkorowidzOrtofomapy2021.1014802.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,988,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.54,SkorowidzOrtofomapy2021.1014850,,,,,,,,,,,,,N-34-50-A-c-3-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014850.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014850_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2021.1014850.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,896,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.55,SkorowidzOrtofomapy2021.1014798,,,,,,,,,,,,,N-34-50-D-c-4-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014798.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014798_N-34-50-D-c-4-1.tif,,SkorowidzOrtofomapy2021.1014798.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,232,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.56,SkorowidzOrtofomapy2021.1014853,,,,,,,,,,,,,N-34-50-A-c-3-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014853.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014853_N-34-50-A-c-3-4.tif,,SkorowidzOrtofomapy2021.1014853.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,811,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.57,SkorowidzOrtofomapy2021.1014815,,,,,,,,,,,,,N-34-62-A-a-2-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014815.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014815_N-34-62-A-a-2-4.tif,,SkorowidzOrtofomapy2021.1014815.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1093,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.58,SkorowidzOrtofomapy2021.1014821,,,,,,,,,,,,,N-34-62-A-a-4-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014821.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014821_N-34-62-A-a-4-2.tif,,SkorowidzOrtofomapy2021.1014821.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1045,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.59,SkorowidzOrtofomapy2021.1014761,,,,,,,,,,,,,N-34-50-C-c-4-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014761.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014761_N-34-50-C-c-4-2.tif,,SkorowidzOrtofomapy2021.1014761.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,952,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.60,SkorowidzOrtofomapy2021.1014763,,,,,,,,,,,,,N-34-50-C-c-4-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014763.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014763_N-34-50-C-c-4-4.tif,,SkorowidzOrtofomapy2021.1014763.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,925,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.61,SkorowidzOrtofomapy2021.1014727,,,,,,,,,,,,,N-34-49-B-d-3-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014727.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014727_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2021.1014727.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1058,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.62,SkorowidzOrtofomapy2021.1014817,,,,,,,,,,,,,N-34-49-D-d-4-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014817.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014817_N-34-49-D-d-4-2.tif,,SkorowidzOrtofomapy2021.1014817.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1009,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.63,SkorowidzOrtofomapy2021.1014805,,,,,,,,,,,,,N-34-49-D-d-2-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014805.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014805_N-34-49-D-d-2-3.tif,,SkorowidzOrtofomapy2021.1014805.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,982,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.64,SkorowidzOrtofomapy2021.1014828,,,,,,,,,,,,,N-34-62-A-b-2-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014828.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014828_N-34-62-A-b-2-2.tif,,SkorowidzOrtofomapy2021.1014828.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1002,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.65,SkorowidzOrtofomapy2021.1014791,,,,,,,,,,,,,N-34-49-D-b-4-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014791.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014791_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2021.1014791.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1014,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.66,SkorowidzOrtofomapy2021.1014771,,,,,,,,,,,,,N-34-50-C-d-2-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014771.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014771_N-34-50-C-d-2-4.tif,,SkorowidzOrtofomapy2021.1014771.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,252,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.67,SkorowidzOrtofomapy2021.1014737,,,,,,,,,,,,,N-34-50-C-a-1-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014737.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014737_N-34-50-C-a-1-4.tif,,SkorowidzOrtofomapy2021.1014737.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1113,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.68,SkorowidzOrtofomapy2021.1014751,,,,,,,,,,,,,N-34-50-C-c-1-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014751.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014751_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2021.1014751.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1066,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.69,SkorowidzOrtofomapy2021.1014783,,,,,,,,,,,,,N-34-49-D-b-1-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014783.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014783_N-34-49-D-b-1-3.tif,,SkorowidzOrtofomapy2021.1014783.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1095,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.70,SkorowidzOrtofomapy2021.1014820,,,,,,,,,,,,,N-34-49-D-d-4-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014820.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014820_N-34-49-D-d-4-4.tif,,SkorowidzOrtofomapy2021.1014820.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1061,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.71,SkorowidzOrtofomapy2021.1014827,,,,,,,,,,,,,N-34-62-A-b-2-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014827.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014827_N-34-62-A-b-2-1.tif,,SkorowidzOrtofomapy2021.1014827.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1030,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.72,SkorowidzOrtofomapy2021.1014816,,,,,,,,,,,,,N-34-49-D-d-4-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014816.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014816_N-34-49-D-d-4-1.tif,,SkorowidzOrtofomapy2021.1014816.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,932,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.73,SkorowidzOrtofomapy2021.1014895,,,,,,,,,,,,,N-34-49-B-d-1-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014895.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014895_N-34-49-B-d-1-2.tif,,SkorowidzOrtofomapy2021.1014895.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1048,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.74,SkorowidzOrtofomapy2021.1014793,,,,,,,,,,,,,N-34-49-D-b-4-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014793.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014793_N-34-49-D-b-4-4.tif,,SkorowidzOrtofomapy2021.1014793.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,942,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.75,SkorowidzOrtofomapy2021.1014768,,,,,,,,,,,,,N-34-50-C-d-2-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014768.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014768_N-34-50-C-d-2-1.tif,,SkorowidzOrtofomapy2021.1014768.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,330,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.76,SkorowidzOrtofomapy2021.1014746,,,,,,,,,,,,,N-34-50-C-a-4-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014746.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014746_N-34-50-C-a-4-4.tif,,SkorowidzOrtofomapy2021.1014746.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,310,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.77,SkorowidzOrtofomapy2021.1014735,,,,,,,,,,,,,N-34-50-C-a-1-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014735.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014735_N-34-50-C-a-1-2.tif,,SkorowidzOrtofomapy2021.1014735.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1044,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.78,SkorowidzOrtofomapy2021.1014724,,,,,,,,,,,,,N-34-49-B-d-2-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014724.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014724_N-34-49-B-d-2-3.tif,,SkorowidzOrtofomapy2021.1014724.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,953,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.79,SkorowidzOrtofomapy2021.1014844,,,,,,,,,,,,,N-34-50-A-c-1-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014844.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014844_N-34-50-A-c-1-2.tif,,SkorowidzOrtofomapy2021.1014844.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,600,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.80,SkorowidzOrtofomapy2021.1014723,,,,,,,,,,,,,N-34-49-B-d-2-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014723.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014723_N-34-49-B-d-2-2.tif,,SkorowidzOrtofomapy2021.1014723.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1005,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.81,SkorowidzOrtofomapy2021.1014730,,,,,,,,,,,,,N-34-49-B-d-4-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014730.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014730_N-34-49-B-d-4-1.tif,,SkorowidzOrtofomapy2021.1014730.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,892,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
metro21.82,SkorowidzOrtofomapy2021.1014740,,,,,,,,,,,,,N-34-50-C-a-3-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014740.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014740_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2021.1014740.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1174,metro21,C:/Users/admin/Desktop/inference_data/Inference_data/metro21.gml
