,gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,layer,path
186,metro20.61,SkorowidzOrtofomapy2020.915345,,,,,,,,,,,,,N-34-50-C-d-3-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915345.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915345_N-34-50-C-d-3-3.tif,,SkorowidzOrtofomapy2020.915345.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,43.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
187,metro20.62,SkorowidzOrtofomapy2020.915304,,,,,,,,,,,,,N-34-50-C-c-4-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915304.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915304_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2020.915304.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,46.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
188,metro20.63,SkorowidzOrtofomapy2020.915477,,,,,,,,,,,,,N-34-50-C-a-2-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915477.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915477_N-34-50-C-a-2-3.tif,,SkorowidzOrtofomapy2020.915477.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,21.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
189,metro20.64,SkorowidzOrtofomapy2020.915319,,,,,,,,,,,,,N-34-50-C-d-1-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915319.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915319_N-34-50-C-d-1-4.tif,,SkorowidzOrtofomapy2020.915319.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
190,metro20.65,SkorowidzOrtofomapy2020.915930,,,,,,,,,,,,,N-34-49-B-d-4-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915930.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915930_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2020.915930.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,37.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
191,metro20.66,SkorowidzOrtofomapy2020.915767,,,,,,,,,,,,,N-34-49-D-d-4-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915767.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915767_N-34-49-D-d-4-1.tif,,SkorowidzOrtofomapy2020.915767.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,42.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
192,metro20.67,SkorowidzOrtofomapy2020.915461,,,,,,,,,,,,,N-34-50-A-c-4-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915461.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915461_N-34-50-A-c-4-1.tif,,SkorowidzOrtofomapy2020.915461.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,23.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
193,metro20.68,SkorowidzOrtofomapy2020.915453,,,,,,,,,,,,,N-34-50-A-c-1-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915453.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915453_N-34-50-A-c-1-1.tif,,SkorowidzOrtofomapy2020.915453.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,37.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
194,metro20.69,SkorowidzOrtofomapy2020.915987,,,,,,,,,,,,,N-34-62-B-a-2-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915987.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915987_N-34-62-B-a-2-1.tif,,SkorowidzOrtofomapy2020.915987.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,37.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
195,metro20.70,SkorowidzOrtofomapy2020.915275,,,,,,,,,,,,,N-34-50-C-c-1-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915275.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915275_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2020.915275.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,40.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
196,metro20.71,SkorowidzOrtofomapy2020.915482,,,,,,,,,,,,,N-34-50-C-a-4-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915482.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915482_N-34-50-C-a-4-1.tif,,SkorowidzOrtofomapy2020.915482.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,27.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
197,metro20.72,SkorowidzOrtofomapy2020.915393,,,,,,,,,,,,,N-34-50-D-c-4-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915393.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915393_N-34-50-D-c-4-4.tif,,SkorowidzOrtofomapy2020.915393.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,36.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
198,metro20.73,SkorowidzOrtofomapy2020.915725,,,,,,,,,,,,,N-34-49-D-b-3-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915725.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915725_N-34-49-D-b-3-2.tif,,SkorowidzOrtofomapy2020.915725.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
199,metro20.74,SkorowidzOrtofomapy2020.915907,,,,,,,,,,,,,N-34-49-B-d-2-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915907.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915907_N-34-49-B-d-2-2.tif,,SkorowidzOrtofomapy2020.915907.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
200,metro20.75,SkorowidzOrtofomapy2020.916023,,,,,,,,,,,,,N-34-62-B-b-1-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.916023.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_916023_N-34-62-B-b-1-1.tif,,SkorowidzOrtofomapy2020.916023.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,34.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
201,metro20.76,SkorowidzOrtofomapy2020.915278,,,,,,,,,,,,,N-34-50-C-c-2-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915278.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915278_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2020.915278.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,46.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
202,metro20.77,SkorowidzOrtofomapy2020.915479,,,,,,,,,,,,,N-34-50-C-a-3-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915479.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915479_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2020.915479.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,43.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
203,metro20.78,SkorowidzOrtofomapy2020.915390,,,,,,,,,,,,,N-34-50-D-c-3-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915390.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915390_N-34-50-D-c-3-4.tif,,SkorowidzOrtofomapy2020.915390.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,36.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
204,metro20.79,SkorowidzOrtofomapy2020.915901,,,,,,,,,,,,,N-34-49-B-d-1-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915901.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915901_N-34-49-B-d-1-3.tif,,SkorowidzOrtofomapy2020.915901.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
205,metro20.80,SkorowidzOrtofomapy2020.915395,,,,,,,,,,,,,N-34-50-D-d-3-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915395.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915395_N-34-50-D-d-3-3.tif,,SkorowidzOrtofomapy2020.915395.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,33.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
206,metro20.81,SkorowidzOrtofomapy2020.915899,,,,,,,,,,,,,N-34-49-B-d-1-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915899.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915899_N-34-49-B-d-1-2.tif,,SkorowidzOrtofomapy2020.915899.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,42.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
207,metro20.82,SkorowidzOrtofomapy2020.915774,,,,,,,,,,,,,N-34-50-A-a-3-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915774.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915774_N-34-50-A-a-3-4.tif,,SkorowidzOrtofomapy2020.915774.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,22.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
208,metro20.83,SkorowidzOrtofomapy2020.915481,,,,,,,,,,,,,N-34-50-C-a-3-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915481.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915481_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2020.915481.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,42.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
209,metro20.84,SkorowidzOrtofomapy2020.915388,,,,,,,,,,,,,N-34-50-D-c-3-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915388.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915388_N-34-50-D-c-3-2.tif,,SkorowidzOrtofomapy2020.915388.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
210,metro20.85,SkorowidzOrtofomapy2020.915911,,,,,,,,,,,,,N-34-49-B-d-2-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915911.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915911_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2020.915911.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,43.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
211,metro20.86,SkorowidzOrtofomapy2020.915333,,,,,,,,,,,,,N-34-50-C-d-2-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915333.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915333_N-34-50-C-d-2-4.tif,,SkorowidzOrtofomapy2020.915333.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,25.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
212,metro20.87,SkorowidzOrtofomapy2020.915313,,,,,,,,,,,,,N-34-50-C-d-1-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915313.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915313_N-34-50-C-d-1-2.tif,,SkorowidzOrtofomapy2020.915313.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,34.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
213,metro20.88,SkorowidzOrtofomapy2020.915292,,,,,,,,,,,,,N-34-50-C-c-3-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915292.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915292_N-34-50-C-c-3-3.tif,,SkorowidzOrtofomapy2020.915292.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
214,metro20.89,SkorowidzOrtofomapy2020.915840,,,,,,,,,,,,,N-34-62-A-a-1-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915840.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915840_N-34-62-A-a-1-2.tif,,SkorowidzOrtofomapy2020.915840.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
215,metro20.90,SkorowidzOrtofomapy2020.915341,,,,,,,,,,,,,N-34-50-C-d-3-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915341.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915341_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2020.915341.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,40.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
216,metro20.91,SkorowidzOrtofomapy2020.915723,,,,,,,,,,,,,N-34-49-D-b-2-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915723.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915723_N-34-49-D-b-2-4.tif,,SkorowidzOrtofomapy2020.915723.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
217,metro20.92,SkorowidzOrtofomapy2020.915876,,,,,,,,,,,,,N-34-62-A-b-1-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915876.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915876_N-34-62-A-b-1-4.tif,,SkorowidzOrtofomapy2020.915876.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,34.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
218,metro20.93,SkorowidzOrtofomapy2020.915391,,,,,,,,,,,,,N-34-50-D-c-4-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915391.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915391_N-34-50-D-c-4-1.tif,,SkorowidzOrtofomapy2020.915391.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,22.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
219,metro20.94,SkorowidzOrtofomapy2020.915905,,,,,,,,,,,,,N-34-49-B-d-2-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915905.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915905_N-34-49-B-d-2-1.tif,,SkorowidzOrtofomapy2020.915905.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
220,metro20.95,SkorowidzOrtofomapy2020.915728,,,,,,,,,,,,,N-34-49-D-b-4-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915728.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915728_N-34-49-D-b-4-1.tif,,SkorowidzOrtofomapy2020.915728.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,43.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
221,metro20.96,SkorowidzOrtofomapy2020.915272,,,,,,,,,,,,,N-34-50-C-c-1-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915272.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915272_N-34-50-C-c-1-3.tif,,SkorowidzOrtofomapy2020.915272.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
222,metro20.97,SkorowidzOrtofomapy2020.915460,,,,,,,,,,,,,N-34-50-A-c-3-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915460.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915460_N-34-50-A-c-3-4.tif,,SkorowidzOrtofomapy2020.915460.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
223,metro20.98,SkorowidzOrtofomapy2020.915301,,,,,,,,,,,,,N-34-50-C-c-4-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915301.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915301_N-34-50-C-c-4-2.tif,,SkorowidzOrtofomapy2020.915301.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
224,metro20.99,SkorowidzOrtofomapy2020.915265,,,,,,,,,,,,,N-34-50-C-c-1-1,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915265.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915265_N-34-50-C-c-1-1.tif,,SkorowidzOrtofomapy2020.915265.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
225,metro20.100,SkorowidzOrtofomapy2020.915928,,,,,,,,,,,,,N-34-49-B-d-4-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915928.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915928_N-34-49-B-d-4-3.tif,,SkorowidzOrtofomapy2020.915928.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,36.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
226,metro20.101,SkorowidzOrtofomapy2020.915454,,,,,,,,,,,,,N-34-50-A-c-1-2,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915454.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915454_N-34-50-A-c-1-2.tif,,SkorowidzOrtofomapy2020.915454.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,28.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
227,metro20.102,SkorowidzOrtofomapy2020.915722,,,,,,,,,,,,,N-34-49-D-b-2-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915722.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915722_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2020.915722.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
228,metro20.103,SkorowidzOrtofomapy2020.915475,,,,,,,,,,,,,N-34-50-C-a-1-4,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915475.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915475_N-34-50-C-a-1-4.tif,,SkorowidzOrtofomapy2020.915475.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
229,metro20.104,SkorowidzOrtofomapy2020.915459,,,,,,,,,,,,,N-34-50-A-c-3-3,2020.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915459.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915459_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2020.915459.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38.0,metro20,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro20.gml
