gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA,layer,path
ggs21.282,SkorowidzOrtofomapy2021.1042412,,,,,,,,,,,,,N-34-50-C-a-3-2,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042412.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042412_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2021.1042412.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,31,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.283,SkorowidzOrtofomapy2021.1067557,,,,,,,,,,,,,N-34-50-C-a-3-4,2021,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1067557.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75128/75128_1067557_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2021.1067557.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,41,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.285,SkorowidzOrtofomapy2021.1042411,,,,,,,,,,,,,N-34-50-C-a-3-1,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1042411.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75094/75094_1042411_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2021.1042411.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,30,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.289,SkorowidzOrtofomapy2021.1040220,,,,,,,,,,,,,N-34-50-C-a-3-2,2021,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1040220.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75093/75093_1040220_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2021.1040220.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,35,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.292,SkorowidzOrtofomapy2021.1067556,,,,,,,,,,,,,N-34-50-C-a-3-3,2021,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1067556.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75128/75128_1067556_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2021.1067556.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,41,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.295,SkorowidzOrtofomapy2021.1040219,,,,,,,,,,,,,N-34-50-C-a-3-1,2021,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1040219.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75093/75093_1040219_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2021.1040219.dt_pzgik,,,,,,,,,,,,,,,,2022-01-27,34,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.296,SkorowidzOrtofomapy2021.1070241,,,,,,,,,,,,,N-34-50-C-a-3-4,2021,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.030.2021,,SkorowidzOrtofomapy2021.1070241.akt_data,,,,,,,,,,,,,,,,2021-07-13,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/75127/75127_1070241_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2021.1070241.dt_pzgik,,,,,,,,,,,,,,,,2022-03-02,39,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.300,SkorowidzOrtofomapy2021.1014793,,,,,,,,,,,,,N-34-49-D-b-4-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014793.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014793_N-34-49-D-b-4-4.tif,,SkorowidzOrtofomapy2021.1014793.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,942,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.306,SkorowidzOrtofomapy2021.1014733,,,,,,,,,,,,,N-34-50-C-a-1-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014733.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014733_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2021.1014733.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1038,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.307,SkorowidzOrtofomapy2021.1014730,,,,,,,,,,,,,N-34-49-B-d-4-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014730.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014730_N-34-49-B-d-4-1.tif,,SkorowidzOrtofomapy2021.1014730.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,892,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.310,SkorowidzOrtofomapy2021.1014734,,,,,,,,,,,,,N-34-49-B-d-4-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014734.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014734_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2021.1014734.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1134,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.311,SkorowidzOrtofomapy2021.1014729,,,,,,,,,,,,,N-34-49-B-d-3-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014729.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014729_N-34-49-B-d-3-4.tif,,SkorowidzOrtofomapy2021.1014729.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1017,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.312,SkorowidzOrtofomapy2021.1014852,,,,,,,,,,,,,N-34-50-A-c-3-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014852.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014852_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2021.1014852.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1050,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.314,SkorowidzOrtofomapy2021.1014741,,,,,,,,,,,,,N-34-50-C-a-3-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014741.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014741_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2021.1014741.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1070,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.315,SkorowidzOrtofomapy2021.1014782,,,,,,,,,,,,,N-34-49-D-b-1-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014782.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014782_N-34-49-D-b-1-2.tif,,SkorowidzOrtofomapy2021.1014782.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1097,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.316,SkorowidzOrtofomapy2021.1014732,,,,,,,,,,,,,N-34-49-B-d-4-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014732.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014732_N-34-49-B-d-4-3.tif,,SkorowidzOrtofomapy2021.1014732.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,819,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.317,SkorowidzOrtofomapy2021.1014731,,,,,,,,,,,,,N-34-49-B-d-4-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014731.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014731_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2021.1014731.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,988,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.318,SkorowidzOrtofomapy2021.1014850,,,,,,,,,,,,,N-34-50-A-c-3-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014850.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014850_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2021.1014850.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,896,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.320,SkorowidzOrtofomapy2021.1014727,,,,,,,,,,,,,N-34-49-B-d-3-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014727.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014727_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2021.1014727.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1058,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.321,SkorowidzOrtofomapy2021.1014791,,,,,,,,,,,,,N-34-49-D-b-4-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014791.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014791_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2021.1014791.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1014,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.326,SkorowidzOrtofomapy2021.1014845,,,,,,,,,,,,,N-34-50-A-c-1-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014845.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014845_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2021.1014845.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,971,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.330,SkorowidzOrtofomapy2021.1014740,,,,,,,,,,,,,N-34-50-C-a-3-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014740.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014740_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2021.1014740.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1174,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.331,SkorowidzOrtofomapy2021.1014725,,,,,,,,,,,,,N-34-49-B-d-2-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014725.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014725_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2021.1014725.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,969,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.332,SkorowidzOrtofomapy2021.1014788,,,,,,,,,,,,,N-34-49-D-b-2-4,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014788.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014788_N-34-49-D-b-2-4.tif,,SkorowidzOrtofomapy2021.1014788.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1011,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.333,SkorowidzOrtofomapy2021.1014786,,,,,,,,,,,,,N-34-49-D-b-2-2,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014786.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014786_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2021.1014786.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1066,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.338,SkorowidzOrtofomapy2021.1014787,,,,,,,,,,,,,N-34-49-D-b-2-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014787.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014787_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2021.1014787.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1002,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.341,SkorowidzOrtofomapy2021.1014736,,,,,,,,,,,,,N-34-50-C-a-1-3,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014736.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014736_N-34-50-C-a-1-3.tif,,SkorowidzOrtofomapy2021.1014736.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1107,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
ggs21.344,SkorowidzOrtofomapy2021.1014785,,,,,,,,,,,,,N-34-49-D-b-2-1,2021,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.5.2021,,SkorowidzOrtofomapy2021.1014785.akt_data,,,,,,,,,,,,,,,,2021-05-01,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/74865/74865_1014785_N-34-49-D-b-2-1.tif,,SkorowidzOrtofomapy2021.1014785.dt_pzgik,,,,,,,,,,,,,,,,2021-11-19,1002,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs21wew,C:\Users\admin\Downloads\ggs21wew.gml|layername=ggs21wew
